idMiembroSecundario,tipo
165594,Egresado
165595,Padre
165596,Padre
165597,Padre
165598,Invitado
165599,Padre
165600,Invitado
165601,Padre
165602,Egresado
165603,Padre
165604,Padre
165605,Invitado
165606,Invitado
165607,Invitado
165608,Invitado
165609,Invitado
165610,Egresado
165611,Egresado
165612,Padre
165613,Padre
165614,Invitado
165615,Egresado
165616,Egresado
165617,Invitado
165618,Invitado
165619,Invitado
165620,Invitado
165621,Egresado
165622,Invitado
165623,Invitado
165624,Invitado
165625,Egresado
165626,Invitado
165627,Invitado
165628,Invitado
165629,Padre
165630,Padre
165631,Egresado
165632,Invitado
165633,Invitado
165634,Padre
165635,Invitado
165636,Invitado
165637,Invitado
165638,Padre
165639,Padre
165640,Padre
165641,Padre
165642,Invitado
165643,Egresado
165644,Egresado
165645,Padre
165646,Invitado
165647,Egresado
165648,Invitado
165649,Invitado
165650,Padre
165651,Invitado
165652,Invitado
165653,Invitado
165654,Padre
165655,Padre
165656,Padre
165657,Padre
165658,Egresado
165659,Egresado
165660,Egresado
165661,Egresado
165662,Padre
165663,Invitado
165664,Egresado
165665,Invitado
165666,Padre
165667,Invitado
165668,Invitado
165669,Padre
165670,Egresado
165671,Invitado
165672,Invitado
165673,Egresado
165674,Invitado
165675,Padre
165676,Egresado
165677,Egresado
165678,Invitado
165679,Invitado
165680,Egresado
165681,Egresado
165682,Padre
165683,Egresado
165684,Egresado
165685,Egresado
165686,Egresado
165687,Padre
165688,Padre
165689,Egresado
165690,Invitado
165691,Egresado
165692,Egresado
165693,Invitado
165694,Egresado
165695,Egresado
165696,Egresado
165697,Egresado
165698,Padre
165699,Padre
165700,Egresado
165701,Padre
165702,Padre
165703,Padre
165704,Egresado
165705,Invitado
165706,Invitado
165707,Egresado
165708,Invitado
165709,Invitado
165710,Egresado
165711,Padre
165712,Padre
165713,Padre
165714,Egresado
165715,Egresado
165716,Invitado
165717,Padre
165718,Egresado
165719,Egresado
165720,Invitado
165721,Invitado
165722,Padre
165723,Padre
165724,Egresado
165725,Egresado
165726,Egresado
165727,Padre
165728,Padre
165729,Padre
165730,Padre
165731,Egresado
165732,Invitado
165733,Egresado
165734,Invitado
165735,Egresado
165736,Egresado
165737,Invitado
165738,Invitado
165739,Egresado
165740,Padre
165741,Invitado
165742,Padre
165743,Padre
165744,Padre
165745,Invitado
165746,Egresado
165747,Padre
165748,Egresado
165749,Egresado
165750,Invitado
165751,Invitado
165752,Padre
165753,Invitado
165754,Egresado
165755,Egresado
165756,Padre
165757,Egresado
165758,Invitado
165759,Padre
165760,Egresado
165761,Egresado
165762,Invitado
165763,Invitado
165764,Padre
165765,Invitado
165766,Egresado
165767,Invitado
165768,Invitado
165769,Padre
165770,Padre
165771,Padre
165772,Padre
165773,Padre
165774,Egresado
165775,Egresado
165776,Egresado
165777,Egresado
165778,Egresado
165779,Padre
165780,Egresado
165781,Egresado
165782,Egresado
165783,Padre
165784,Invitado
165785,Invitado
165786,Invitado
165787,Invitado
165788,Invitado
165789,Invitado
165790,Egresado
165791,Invitado
165792,Egresado
165793,Egresado
165794,Invitado
165795,Egresado
165796,Egresado
165797,Invitado
165798,Padre
165799,Egresado
165800,Invitado
165801,Padre
165802,Egresado
165803,Invitado
165804,Invitado
165805,Invitado
165806,Egresado
165807,Egresado
165808,Invitado
165809,Padre
165810,Egresado
165811,Padre
165812,Padre
165813,Padre
165814,Padre
165815,Egresado
165816,Invitado
165817,Invitado
165818,Padre
165819,Padre
165820,Egresado
165821,Egresado
165822,Invitado
165823,Padre
165824,Egresado
165825,Invitado
165826,Egresado
165827,Egresado
165828,Padre
165829,Invitado
165830,Invitado
165831,Invitado
165832,Padre
165833,Padre
165834,Invitado
165835,Padre
165836,Egresado
165837,Invitado
165838,Invitado
165839,Invitado
165840,Padre
165841,Invitado
165842,Padre
165843,Padre
165844,Egresado
165845,Invitado
165846,Invitado
165847,Egresado
165848,Invitado
165849,Padre
165850,Padre
165851,Padre
165852,Padre
165853,Egresado
165854,Invitado
165855,Invitado
165856,Padre
165857,Egresado
165858,Padre
165859,Egresado
165860,Egresado
165861,Egresado
165862,Padre
165863,Egresado
165864,Invitado
165865,Egresado
165866,Egresado
165867,Padre
165868,Egresado
165869,Egresado
165870,Egresado
165871,Egresado
165872,Padre
165873,Invitado
165874,Padre
165875,Egresado
165876,Padre
165877,Egresado
165878,Egresado
165879,Invitado
165880,Padre
165881,Egresado
165882,Egresado
165883,Invitado
165884,Egresado
165885,Invitado
165886,Invitado
165887,Padre
165888,Padre
165889,Invitado
165890,Padre
165891,Invitado
165892,Padre
165893,Egresado
165894,Padre
165895,Padre
165896,Egresado
165897,Egresado
165898,Invitado
165899,Egresado
165900,Invitado
165901,Invitado
165902,Padre
165903,Egresado
165904,Padre
165905,Padre
165906,Egresado
165907,Padre
165908,Egresado
165909,Egresado
165910,Padre
165911,Egresado
165912,Egresado
165913,Padre
165914,Padre
165915,Invitado
165916,Invitado
165917,Egresado
165918,Invitado
165919,Egresado
165920,Egresado
165921,Padre
165922,Padre
165923,Invitado
165924,Padre
165925,Egresado
165926,Invitado
165927,Padre
165928,Padre
165929,Egresado
165930,Invitado
165931,Invitado
165932,Egresado
165933,Invitado
165934,Padre
165935,Invitado
165936,Invitado
165937,Egresado
165938,Egresado
165939,Egresado
165940,Invitado
165941,Egresado
165942,Invitado
165943,Padre
165944,Invitado
165945,Egresado
165946,Invitado
165947,Padre
165948,Invitado
165949,Padre
165950,Invitado
165951,Padre
165952,Egresado
165953,Invitado
165954,Padre
165955,Egresado
165956,Invitado
165957,Padre
165958,Egresado
165959,Padre
165960,Invitado
165961,Padre
165962,Egresado
165963,Egresado
165964,Egresado
165965,Egresado
165966,Invitado
165967,Invitado
165968,Egresado
165969,Egresado
165970,Padre
165971,Padre
165972,Invitado
165973,Egresado
165974,Padre
165975,Egresado
165976,Padre
165977,Invitado
165978,Egresado
165979,Padre
165980,Invitado
165981,Egresado
165982,Egresado
165983,Padre
165984,Egresado
165985,Invitado
165986,Egresado
165987,Invitado
165988,Padre
165989,Egresado
165990,Egresado
165991,Padre
165992,Padre
165993,Egresado
165994,Padre
165995,Egresado
165996,Padre
165997,Padre
165998,Invitado
165999,Padre
166000,Egresado
166001,Invitado
166002,Padre
166003,Invitado
166004,Invitado
166005,Padre
166006,Padre
166007,Egresado
166008,Invitado
166009,Padre
166010,Invitado
166011,Padre
166012,Padre
166013,Padre
166014,Egresado
166015,Egresado
166016,Egresado
166017,Invitado
166018,Invitado
166019,Padre
166020,Padre
166021,Egresado
166022,Padre
166023,Padre
166024,Invitado
166025,Invitado
166026,Egresado
166027,Invitado
166028,Invitado
166029,Invitado
166030,Egresado
166031,Padre
166032,Invitado
166033,Invitado
166034,Egresado
166035,Egresado
166036,Invitado
166037,Invitado
166038,Egresado
166039,Invitado
166040,Invitado
166041,Egresado
166042,Egresado
166043,Egresado
166044,Invitado
166045,Invitado
166046,Egresado
166047,Padre
166048,Padre
166049,Egresado
166050,Padre
166051,Padre
166052,Invitado
166053,Padre
166054,Invitado
166055,Invitado
166056,Egresado
166057,Invitado
166058,Padre
166059,Padre
166060,Egresado
166061,Invitado
166062,Padre
166063,Invitado
166064,Invitado
166065,Padre
166066,Padre
166067,Invitado
166068,Egresado
166069,Invitado
166070,Egresado
166071,Padre
166072,Egresado
166073,Invitado
166074,Egresado
166075,Invitado
166076,Padre
166077,Invitado
166078,Padre
166079,Invitado
166080,Padre
166081,Egresado
166082,Padre
166083,Padre
166084,Egresado
166085,Invitado
166086,Invitado
166087,Egresado
166088,Padre
166089,Padre
166090,Egresado
166091,Invitado
166092,Padre
166093,Invitado
166094,Egresado
166095,Invitado
166096,Padre
166097,Egresado
166098,Egresado
166099,Egresado
166100,Invitado
166101,Invitado
166102,Padre
166103,Invitado
166104,Padre
166105,Invitado
166106,Invitado
166107,Invitado
166108,Padre
166109,Padre
166110,Padre
166111,Invitado
166112,Padre
166113,Padre
166114,Invitado
166115,Egresado
166116,Egresado
166117,Padre
166118,Padre
166119,Egresado
166120,Egresado
166121,Egresado
166122,Egresado
166123,Egresado
166124,Invitado
166125,Padre
166126,Invitado
166127,Egresado
166128,Invitado
166129,Egresado
166130,Invitado
166131,Padre
166132,Egresado
166133,Invitado
166134,Egresado
166135,Padre
166136,Egresado
166137,Egresado
166138,Invitado
166139,Padre
166140,Egresado
166141,Egresado
166142,Egresado
166143,Egresado
166144,Invitado
166145,Egresado
166146,Padre
166147,Egresado
166148,Padre
166149,Egresado
166150,Padre
166151,Padre
166152,Egresado
166153,Padre
166154,Invitado
166155,Invitado
166156,Invitado
166157,Padre
166158,Padre
166159,Egresado
166160,Padre
166161,Egresado
166162,Padre
166163,Egresado
166164,Padre
166165,Egresado
166166,Egresado
166167,Invitado
166168,Egresado
166169,Egresado
166170,Invitado
166171,Egresado
166172,Invitado
166173,Egresado
166174,Invitado
166175,Invitado
166176,Invitado
166177,Egresado
166178,Egresado
166179,Egresado
166180,Invitado
166181,Egresado
166182,Invitado
166183,Padre
166184,Padre
166185,Invitado
166186,Padre
166187,Invitado
166188,Padre
166189,Invitado
166190,Invitado
166191,Invitado
166192,Egresado
166193,Invitado
166194,Egresado
166195,Egresado
166196,Egresado
166197,Padre
166198,Egresado
166199,Padre
166200,Invitado
166201,Padre
166202,Invitado
166203,Padre
166204,Invitado
166205,Invitado
166206,Padre
166207,Padre
166208,Egresado
166209,Egresado
166210,Egresado
166211,Padre
166212,Padre
166213,Padre
166214,Invitado
166215,Invitado
166216,Padre
166217,Egresado
166218,Egresado
166219,Padre
166220,Invitado
166221,Invitado
166222,Egresado
166223,Invitado
166224,Padre
166225,Invitado
166226,Invitado
166227,Padre
166228,Egresado
166229,Egresado
166230,Padre
166231,Egresado
166232,Egresado
166233,Padre
166234,Invitado
166235,Egresado
166236,Padre
166237,Egresado
166238,Invitado
166239,Invitado
166240,Invitado
166241,Egresado
166242,Egresado
166243,Padre
166244,Egresado
166245,Egresado
166246,Invitado
166247,Padre
166248,Invitado
166249,Invitado
166250,Egresado
166251,Padre
166252,Invitado
166253,Padre
166254,Egresado
166255,Padre
166256,Padre
166257,Padre
166258,Padre
166259,Invitado
166260,Egresado
166261,Egresado
166262,Egresado
166263,Padre
166264,Padre
166265,Invitado
166266,Invitado
166267,Egresado
166268,Invitado
166269,Egresado
166270,Invitado
166271,Invitado
166272,Padre
166273,Egresado
166274,Padre
166275,Egresado
166276,Egresado
166277,Egresado
166278,Egresado
166279,Padre
166280,Egresado
166281,Padre
166282,Padre
166283,Padre
166284,Egresado
166285,Invitado
166286,Egresado
166287,Invitado
166288,Invitado
166289,Invitado
166290,Egresado
166291,Invitado
166292,Padre
166293,Padre
166294,Egresado
166295,Padre
166296,Invitado
166297,Invitado
166298,Invitado
166299,Invitado
166300,Invitado
166301,Egresado
166302,Invitado
166303,Padre
166304,Invitado
166305,Padre
166306,Invitado
166307,Padre
166308,Egresado
166309,Egresado
166310,Egresado
166311,Egresado
166312,Invitado
166313,Padre
166314,Egresado
166315,Padre
166316,Padre
166317,Padre
166318,Egresado
166319,Egresado
166320,Padre
166321,Invitado
166322,Egresado
166323,Padre
166324,Invitado
166325,Egresado
166326,Invitado
166327,Invitado
166328,Invitado
166329,Padre
166330,Padre
166331,Invitado
166332,Invitado
166333,Padre
166334,Invitado
166335,Padre
166336,Egresado
166337,Egresado
166338,Invitado
166339,Invitado
166340,Egresado
166341,Egresado
166342,Invitado
166343,Egresado
166344,Invitado
166345,Padre
166346,Egresado
166347,Padre
166348,Padre
166349,Egresado
166350,Padre
166351,Invitado
166352,Invitado
166353,Egresado
166354,Padre
166355,Egresado
166356,Invitado
166357,Padre
166358,Invitado
166359,Padre
166360,Padre
166361,Invitado
166362,Padre
166363,Egresado
166364,Padre
166365,Padre
166366,Invitado
166367,Invitado
166368,Padre
166369,Invitado
166370,Egresado
166371,Invitado
166372,Egresado
166373,Egresado
166374,Invitado
166375,Padre
166376,Padre
166377,Egresado
166378,Padre
166379,Padre
166380,Invitado
166381,Invitado
166382,Padre
166383,Egresado
166384,Invitado
166385,Invitado
166386,Egresado
166387,Padre
166388,Invitado
166389,Padre
166390,Egresado
166391,Invitado
166392,Padre
166393,Egresado
166394,Invitado
166395,Invitado
166396,Egresado
166397,Padre
166398,Invitado
166399,Egresado
166400,Egresado
166401,Egresado
166402,Egresado
166403,Invitado
166404,Invitado
166405,Egresado
166406,Egresado
166407,Padre
166408,Egresado
166409,Padre
166410,Invitado
166411,Padre
166412,Invitado
166413,Egresado
166414,Egresado
166415,Padre
166416,Invitado
166417,Invitado
166418,Padre
166419,Invitado
166420,Egresado
166421,Padre
166422,Invitado
166423,Egresado
166424,Padre
166425,Padre
166426,Padre
166427,Egresado
166428,Invitado
166429,Invitado
166430,Padre
166431,Invitado
166432,Invitado
166433,Invitado
166434,Padre
166435,Padre
166436,Invitado
166437,Egresado
166438,Egresado
166439,Egresado
166440,Egresado
166441,Egresado
166442,Egresado
166443,Invitado
166444,Padre
166445,Padre
166446,Invitado
166447,Padre
166448,Padre
166449,Egresado
166450,Padre
166451,Padre
166452,Egresado
166453,Egresado
166454,Invitado
166455,Padre
166456,Padre
166457,Padre
166458,Padre
166459,Egresado
166460,Egresado
166461,Egresado
166462,Invitado
166463,Invitado
166464,Egresado
166465,Invitado
166466,Invitado
166467,Egresado
166468,Egresado
166469,Padre
166470,Egresado
166471,Egresado
166472,Egresado
166473,Invitado
166474,Padre
166475,Padre
166476,Padre
166477,Padre
166478,Egresado
166479,Egresado
166480,Padre
166481,Invitado
166482,Invitado
166483,Egresado
166484,Invitado
166485,Invitado
166486,Invitado
166487,Egresado
166488,Egresado
166489,Invitado
166490,Egresado
166491,Invitado
166492,Padre
166493,Invitado
166494,Invitado
166495,Egresado
166496,Padre
166497,Padre
166498,Padre
166499,Padre
166500,Invitado
166501,Invitado
166502,Invitado
166503,Egresado
166504,Egresado
166505,Invitado
166506,Padre
166507,Egresado
166508,Egresado
166509,Invitado
166510,Egresado
166511,Egresado
166512,Egresado
166513,Padre
166514,Padre
166515,Invitado
166516,Egresado
166517,Padre
166518,Invitado
166519,Egresado
166520,Invitado
166521,Padre
166522,Invitado
166523,Egresado
166524,Padre
166525,Invitado
166526,Padre
166527,Egresado
166528,Padre
166529,Egresado
166530,Invitado
166531,Invitado
166532,Invitado
166533,Invitado
166534,Egresado
166535,Egresado
166536,Egresado
166537,Invitado
166538,Egresado
166539,Padre
166540,Egresado
166541,Egresado
166542,Egresado
166543,Egresado
166544,Invitado
166545,Egresado
166546,Egresado
166547,Padre
166548,Invitado
166549,Invitado
166550,Padre
166551,Padre
166552,Invitado
166553,Invitado
166554,Invitado
166555,Egresado
166556,Padre
166557,Padre
166558,Padre
166559,Egresado
166560,Egresado
166561,Invitado
166562,Invitado
166563,Egresado
166564,Padre
166565,Egresado
166566,Padre
166567,Egresado
166568,Egresado
166569,Invitado
166570,Padre
166571,Egresado
166572,Invitado
166573,Egresado
166574,Padre
166575,Egresado
166576,Egresado
166577,Padre
166578,Invitado
166579,Egresado
166580,Egresado
166581,Invitado
166582,Egresado
166583,Egresado
166584,Padre
166585,Invitado
166586,Egresado
166587,Egresado
166588,Padre
166589,Padre
166590,Invitado
166591,Invitado
166592,Invitado
166593,Invitado
166594,Padre
166595,Padre
166596,Padre
166597,Invitado
166598,Padre
166599,Invitado
166600,Padre
166601,Padre
166602,Egresado
166603,Padre
166604,Invitado
166605,Padre
166606,Invitado
166607,Padre
166608,Egresado
166609,Egresado
166610,Egresado
166611,Invitado
166612,Invitado
166613,Invitado
166614,Egresado
166615,Padre
166616,Padre
166617,Padre
166618,Egresado
166619,Invitado
166620,Egresado
166621,Padre
166622,Invitado
166623,Egresado
166624,Egresado
166625,Invitado
166626,Invitado
166627,Egresado
166628,Invitado
166629,Invitado
166630,Invitado
166631,Invitado
166632,Padre
166633,Invitado
166634,Padre
166635,Padre
166636,Invitado
166637,Invitado
166638,Invitado
166639,Egresado
166640,Padre
166641,Invitado
166642,Egresado
166643,Padre
166644,Padre
166645,Egresado
166646,Egresado
166647,Egresado
166648,Invitado
166649,Egresado
166650,Padre
166651,Invitado
166652,Invitado
166653,Invitado
166654,Egresado
166655,Egresado
166656,Egresado
166657,Padre
166658,Padre
166659,Invitado
166660,Egresado
166661,Invitado
166662,Egresado
166663,Egresado
166664,Invitado
166665,Egresado
166666,Egresado
166667,Padre
166668,Egresado
166669,Egresado
166670,Padre
166671,Egresado
166672,Invitado
166673,Padre
166674,Egresado
166675,Padre
166676,Egresado
166677,Invitado
166678,Padre
166679,Egresado
166680,Egresado
166681,Egresado
166682,Padre
166683,Invitado
166684,Egresado
166685,Padre
166686,Egresado
166687,Padre
166688,Invitado
166689,Egresado
166690,Padre
166691,Padre
166692,Invitado
166693,Invitado
166694,Egresado
166695,Invitado
166696,Egresado
166697,Padre
166698,Padre
166699,Egresado
166700,Egresado
166701,Padre
166702,Invitado
166703,Egresado
166704,Padre
166705,Padre
166706,Padre
166707,Padre
166708,Padre
166709,Egresado
166710,Padre
166711,Invitado
166712,Invitado
166713,Egresado
166714,Padre
166715,Egresado
166716,Invitado
166717,Padre
166718,Padre
166719,Egresado
166720,Invitado
166721,Padre
166722,Egresado
166723,Invitado
166724,Padre
166725,Egresado
166726,Invitado
166727,Padre
166728,Invitado
166729,Egresado
166730,Invitado
166731,Invitado
166732,Egresado
166733,Invitado
166734,Egresado
166735,Egresado
166736,Padre
166737,Padre
166738,Padre
166739,Padre
166740,Invitado
166741,Egresado
166742,Invitado
166743,Egresado
166744,Invitado
166745,Egresado
166746,Egresado
166747,Invitado
166748,Invitado
166749,Padre
166750,Egresado
166751,Egresado
166752,Egresado
166753,Invitado
166754,Egresado
166755,Egresado
166756,Egresado
166757,Egresado
166758,Padre
166759,Egresado
166760,Padre
166761,Egresado
166762,Padre
166763,Egresado
166764,Egresado
166765,Egresado
166766,Padre
166767,Invitado
166768,Egresado
166769,Padre
166770,Egresado
166771,Egresado
166772,Invitado
166773,Padre
166774,Egresado
166775,Egresado
166776,Egresado
166777,Invitado
166778,Invitado
166779,Padre
166780,Invitado
166781,Padre
166782,Egresado
166783,Egresado
166784,Padre
166785,Padre
166786,Invitado
166787,Padre
166788,Padre
166789,Invitado
166790,Invitado
166791,Invitado
166792,Egresado
166793,Invitado
166794,Invitado
166795,Egresado
166796,Egresado
166797,Egresado
166798,Egresado
166799,Padre
166800,Padre
166801,Invitado
166802,Egresado
166803,Egresado
166804,Invitado
166805,Invitado
166806,Egresado
166807,Egresado
166808,Invitado
166809,Padre
166810,Egresado
166811,Invitado
166812,Invitado
166813,Invitado
166814,Invitado
166815,Padre
166816,Egresado
166817,Padre
166818,Padre
166819,Padre
166820,Invitado
166821,Invitado
166822,Padre
166823,Invitado
166824,Invitado
166825,Egresado
166826,Padre
166827,Invitado
166828,Padre
166829,Invitado
166830,Padre
166831,Invitado
166832,Padre
166833,Egresado
166834,Padre
166835,Padre
166836,Padre
166837,Egresado
166838,Invitado
166839,Egresado
166840,Padre
166841,Egresado
166842,Egresado
166843,Padre
166844,Egresado
166845,Egresado
166846,Padre
166847,Egresado
166848,Invitado
166849,Invitado
166850,Padre
166851,Egresado
166852,Invitado
166853,Egresado
166854,Invitado
166855,Padre
166856,Padre
166857,Invitado
166858,Egresado
166859,Invitado
166860,Padre
166861,Invitado
166862,Invitado
166863,Egresado
166864,Invitado
166865,Invitado
166866,Padre
166867,Invitado
166868,Egresado
166869,Egresado
166870,Invitado
166871,Invitado
166872,Invitado
166873,Egresado
166874,Padre
166875,Padre
166876,Egresado
166877,Egresado
166878,Invitado
166879,Invitado
166880,Padre
166881,Invitado
166882,Invitado
166883,Egresado
166884,Egresado
166885,Invitado
166886,Invitado
166887,Padre
166888,Padre
166889,Egresado
166890,Egresado
166891,Egresado
166892,Egresado
166893,Invitado
166894,Invitado
166895,Invitado
166896,Padre
166897,Egresado
166898,Egresado
166899,Padre
166900,Invitado
166901,Invitado
166902,Invitado
166903,Invitado
166904,Invitado
166905,Egresado
166906,Padre
166907,Invitado
166908,Egresado
166909,Invitado
166910,Invitado
166911,Invitado
166912,Egresado
166913,Egresado
166914,Padre
166915,Egresado
166916,Invitado
166917,Padre
166918,Padre
166919,Padre
166920,Egresado
166921,Padre
166922,Padre
166923,Invitado
166924,Invitado
166925,Padre
166926,Invitado
166927,Invitado
166928,Padre
166929,Padre
166930,Padre
166931,Padre
166932,Padre
166933,Egresado
166934,Padre
166935,Padre
166936,Padre
166937,Invitado
166938,Padre
166939,Invitado
166940,Padre
166941,Padre
166942,Padre
166943,Egresado
166944,Invitado
166945,Egresado
166946,Egresado
166947,Egresado
166948,Padre
166949,Egresado
166950,Invitado
166951,Egresado
166952,Invitado
166953,Invitado
166954,Invitado
166955,Invitado
166956,Egresado
166957,Padre
166958,Egresado
166959,Egresado
166960,Egresado
166961,Invitado
166962,Invitado
166963,Egresado
166964,Invitado
166965,Invitado
166966,Invitado
166967,Padre
166968,Egresado
166969,Invitado
166970,Invitado
166971,Egresado
166972,Egresado
166973,Padre
166974,Egresado
166975,Padre
166976,Egresado
166977,Egresado
166978,Padre
166979,Padre
166980,Egresado
166981,Invitado
166982,Padre
166983,Egresado
166984,Invitado
166985,Padre
166986,Egresado
166987,Invitado
166988,Egresado
166989,Invitado
166990,Padre
166991,Padre
166992,Invitado
166993,Invitado
166994,Egresado
166995,Invitado
166996,Invitado
166997,Egresado
166998,Invitado
166999,Padre
167000,Invitado
167001,Invitado
167002,Invitado
167003,Padre
167004,Invitado
167005,Egresado
167006,Invitado
167007,Egresado
167008,Invitado
167009,Padre
167010,Padre
167011,Egresado
167012,Invitado
167013,Invitado
167014,Invitado
167015,Padre
167016,Egresado
167017,Invitado
167018,Padre
167019,Invitado
167020,Egresado
167021,Padre
167022,Invitado
167023,Padre
167024,Egresado
167025,Egresado
167026,Invitado
167027,Invitado
167028,Egresado
167029,Egresado
167030,Invitado
167031,Padre
167032,Egresado
167033,Invitado
167034,Invitado
167035,Padre
167036,Invitado
167037,Egresado
167038,Padre
167039,Egresado
167040,Egresado
167041,Egresado
167042,Egresado
167043,Egresado
167044,Padre
167045,Padre
167046,Egresado
167047,Padre
167048,Invitado
167049,Egresado
167050,Egresado
167051,Invitado
167052,Egresado
167053,Padre
167054,Invitado
167055,Padre
167056,Egresado
167057,Padre
167058,Padre
167059,Invitado
167060,Egresado
167061,Invitado
167062,Invitado
167063,Invitado
167064,Egresado
167065,Padre
167066,Padre
167067,Invitado
167068,Invitado
167069,Egresado
167070,Invitado
167071,Invitado
167072,Egresado
167073,Invitado
167074,Padre
167075,Egresado
167076,Egresado
167077,Invitado
167078,Egresado
167079,Egresado
167080,Padre
167081,Egresado
167082,Invitado
167083,Invitado
167084,Padre
167085,Egresado
167086,Padre
167087,Egresado
167088,Egresado
167089,Padre
167090,Padre
167091,Padre
167092,Invitado
167093,Invitado
167094,Padre
167095,Padre
167096,Padre
167097,Invitado
167098,Invitado
167099,Padre
167100,Invitado
167101,Invitado
167102,Padre
167103,Egresado
167104,Padre
167105,Egresado
167106,Padre
167107,Invitado
167108,Egresado
167109,Padre
167110,Padre
167111,Padre
167112,Invitado
167113,Invitado
167114,Egresado
167115,Padre
167116,Padre
167117,Padre
167118,Egresado
167119,Invitado
167120,Egresado
167121,Egresado
167122,Egresado
167123,Padre
167124,Egresado
167125,Egresado
167126,Egresado
167127,Egresado
167128,Invitado
167129,Padre
167130,Egresado
167131,Invitado
167132,Egresado
167133,Egresado
167134,Padre
167135,Invitado
167136,Padre
167137,Invitado
167138,Invitado
167139,Invitado
167140,Padre
167141,Egresado
167142,Padre
167143,Egresado
167144,Invitado
167145,Padre
167146,Padre
167147,Padre
167148,Invitado
167149,Egresado
167150,Padre
167151,Invitado
167152,Invitado
167153,Invitado
167154,Egresado
167155,Invitado
167156,Egresado
167157,Invitado
167158,Egresado
167159,Padre
167160,Egresado
167161,Invitado
167162,Padre
167163,Padre
167164,Padre
167165,Invitado
167166,Egresado
167167,Padre
167168,Padre
167169,Padre
167170,Padre
167171,Invitado
167172,Egresado
167173,Invitado
167174,Invitado
167175,Padre
167176,Invitado
167177,Egresado
167178,Invitado
167179,Padre
167180,Egresado
167181,Invitado
167182,Invitado
167183,Padre
167184,Padre
167185,Egresado
167186,Invitado
167187,Padre
167188,Padre
167189,Egresado
167190,Padre
167191,Egresado
167192,Padre
167193,Invitado
167194,Egresado
167195,Invitado
167196,Egresado
167197,Padre
167198,Invitado
167199,Egresado
167200,Padre
167201,Invitado
167202,Egresado
167203,Padre
167204,Padre
167205,Invitado
167206,Egresado
167207,Padre
167208,Padre
167209,Egresado
167210,Padre
167211,Egresado
167212,Padre
167213,Padre
167214,Padre
167215,Invitado
167216,Egresado
167217,Padre
167218,Padre
167219,Padre
167220,Invitado
167221,Invitado
167222,Egresado
167223,Invitado
167224,Egresado
167225,Invitado
167226,Padre
167227,Invitado
167228,Invitado
167229,Padre
167230,Invitado
167231,Invitado
167232,Invitado
167233,Padre
167234,Egresado
167235,Padre
167236,Egresado
167237,Egresado
167238,Egresado
167239,Padre
167240,Egresado
167241,Padre
167242,Invitado
167243,Invitado
167244,Padre
167245,Egresado
167246,Invitado
167247,Padre
167248,Egresado
167249,Padre
167250,Padre
167251,Padre
167252,Padre
167253,Invitado
167254,Invitado
167255,Invitado
167256,Invitado
167257,Egresado
167258,Padre
167259,Invitado
167260,Egresado
167261,Padre
167262,Invitado
167263,Egresado
167264,Padre
167265,Egresado
167266,Padre
167267,Padre
167268,Egresado
167269,Egresado
167270,Egresado
167271,Invitado
167272,Invitado
167273,Egresado
167274,Padre
167275,Egresado
167276,Invitado
167277,Egresado
167278,Egresado
167279,Egresado
167280,Padre
167281,Invitado
167282,Padre
167283,Padre
167284,Egresado
167285,Egresado
167286,Invitado
167287,Invitado
167288,Padre
167289,Padre
167290,Padre
167291,Egresado
167292,Invitado
167293,Padre
167294,Egresado
167295,Egresado
167296,Egresado
167297,Invitado
167298,Egresado
167299,Egresado
167300,Egresado
167301,Invitado
167302,Invitado
167303,Padre
167304,Padre
167305,Egresado
167306,Egresado
167307,Padre
167308,Padre
167309,Invitado
167310,Invitado
167311,Egresado
167312,Egresado
167313,Padre
167314,Padre
167315,Egresado
167316,Padre
167317,Invitado
167318,Invitado
167319,Padre
167320,Padre
167321,Padre
167322,Padre
167323,Padre
167324,Invitado
167325,Padre
167326,Padre
167327,Invitado
167328,Invitado
167329,Padre
167330,Padre
167331,Egresado
167332,Padre
167333,Invitado
167334,Padre
167335,Invitado
167336,Padre
167337,Egresado
167338,Egresado
167339,Padre
167340,Invitado
167341,Egresado
167342,Egresado
167343,Padre
167344,Invitado
167345,Padre
167346,Egresado
167347,Egresado
167348,Padre
167349,Invitado
167350,Invitado
167351,Padre
167352,Padre
167353,Padre
167354,Padre
167355,Padre
167356,Invitado
167357,Padre
167358,Egresado
167359,Egresado
167360,Egresado
167361,Invitado
167362,Egresado
167363,Egresado
167364,Egresado
167365,Invitado
167366,Egresado
167367,Egresado
167368,Padre
167369,Invitado
167370,Padre
167371,Invitado
167372,Egresado
167373,Padre
167374,Invitado
167375,Invitado
167376,Egresado
167377,Egresado
167378,Padre
167379,Padre
167380,Invitado
167381,Padre
167382,Egresado
167383,Padre
167384,Invitado
167385,Invitado
167386,Egresado
167387,Padre
167388,Egresado
167389,Invitado
167390,Padre
167391,Invitado
167392,Egresado
167393,Padre
167394,Invitado
167395,Padre
167396,Egresado
167397,Padre
167398,Invitado
167399,Egresado
167400,Invitado
167401,Padre
167402,Padre
167403,Egresado
167404,Padre
167405,Invitado
167406,Invitado
167407,Egresado
167408,Invitado
167409,Padre
167410,Egresado
167411,Padre
167412,Invitado
167413,Padre
167414,Invitado
