idAlojamiento,tipoBano,tipoHabitacion
58076,Privado,Individual
58077,Publico,Compartida
58078,Publico,Individual
58079,Publico,Compartida
58080,Publico,Compartida
58081,Publico,Individual
58082,Publico,Compartida
58083,Publico,Compartida
58084,Publico,Compartida
58085,Publico,Individual
58086,Publico,Compartida
58087,Publico,Individual
58088,Privado,Individual
58089,Publico,Compartida
58090,Privado,Individual
58091,Privado,Individual
58092,Publico,Compartida
58093,Publico,Individual
58094,Privado,Individual
58095,Privado,Individual
58096,Privado,Compartida
58097,Publico,Individual
58098,Privado,Compartida
58099,Publico,Individual
58100,Privado,Compartida
58101,Privado,Compartida
58102,Privado,Compartida
58103,Privado,Compartida
58104,Privado,Compartida
58105,Privado,Individual
58106,Privado,Compartida
58107,Publico,Individual
58108,Privado,Compartida
58109,Privado,Individual
58110,Publico,Individual
58111,Privado,Compartida
58112,Privado,Individual
58113,Publico,Individual
58114,Publico,Individual
58115,Privado,Individual
58116,Privado,Compartida
58117,Privado,Individual
58118,Privado,Compartida
58119,Publico,Compartida
58120,Publico,Compartida
58121,Privado,Compartida
58122,Publico,Individual
58123,Publico,Individual
58124,Privado,Compartida
58125,Publico,Individual
58126,Publico,Compartida
58127,Privado,Individual
58128,Publico,Compartida
58129,Privado,Individual
58130,Publico,Individual
58131,Publico,Compartida
58132,Publico,Individual
58133,Publico,Individual
58134,Publico,Compartida
58135,Privado,Individual
58136,Publico,Individual
58137,Publico,Compartida
58138,Publico,Compartida
58139,Privado,Compartida
58140,Publico,Compartida
58141,Privado,Compartida
58142,Privado,Individual
58143,Privado,Individual
58144,Publico,Compartida
58145,Privado,Individual
58146,Publico,Compartida
58147,Privado,Individual
58148,Publico,Individual
58149,Publico,Compartida
58150,Publico,Individual
58151,Privado,Compartida
58152,Publico,Compartida
58153,Privado,Individual
58154,Publico,Individual
58155,Publico,Compartida
58156,Publico,Compartida
58157,Publico,Individual
58158,Publico,Compartida
58159,Privado,Individual
58160,Publico,Compartida
58161,Privado,Individual
58162,Privado,Compartida
58163,Publico,Compartida
58164,Publico,Compartida
58165,Publico,Individual
58166,Publico,Compartida
58167,Privado,Individual
58168,Publico,Compartida
58169,Publico,Compartida
58170,Publico,Compartida
58171,Publico,Compartida
58172,Privado,Compartida
58173,Publico,Individual
58174,Publico,Compartida
58175,Publico,Compartida
58176,Publico,Compartida
58177,Publico,Individual
58178,Publico,Individual
58179,Privado,Individual
58180,Publico,Compartida
58181,Privado,Individual
58182,Publico,Compartida
58183,Publico,Compartida
58184,Privado,Individual
58185,Publico,Compartida
58186,Publico,Compartida
58187,Privado,Compartida
58188,Publico,Compartida
58189,Publico,Compartida
58190,Privado,Compartida
58191,Privado,Individual
58192,Publico,Individual
58193,Publico,Compartida
58194,Publico,Individual
58195,Publico,Compartida
58196,Publico,Compartida
58197,Publico,Compartida
58198,Publico,Individual
58199,Privado,Individual
58200,Publico,Individual
58201,Privado,Individual
58202,Publico,Individual
58203,Publico,Individual
58204,Privado,Compartida
58205,Privado,Compartida
58206,Privado,Individual
58207,Privado,Individual
58208,Privado,Individual
58209,Privado,Compartida
58210,Privado,Compartida
58211,Publico,Individual
58212,Privado,Compartida
58213,Privado,Individual
58214,Privado,Individual
58215,Publico,Individual
58216,Publico,Individual
58217,Publico,Individual
58218,Publico,Individual
58219,Publico,Compartida
58220,Publico,Compartida
58221,Publico,Individual
58222,Privado,Individual
58223,Publico,Compartida
58224,Publico,Compartida
58225,Publico,Compartida
58226,Privado,Individual
58227,Privado,Compartida
58228,Privado,Compartida
58229,Publico,Individual
58230,Publico,Individual
58231,Publico,Individual
58232,Privado,Compartida
58233,Publico,Individual
58234,Privado,Individual
58235,Publico,Compartida
58236,Privado,Compartida
58237,Publico,Compartida
58238,Publico,Compartida
58239,Publico,Compartida
58240,Publico,Individual
58241,Privado,Compartida
58242,Privado,Compartida
58243,Privado,Individual
58244,Publico,Individual
58245,Privado,Individual
58246,Publico,Individual
58247,Publico,Individual
58248,Privado,Compartida
58249,Publico,Compartida
58250,Publico,Compartida
58251,Publico,Compartida
58252,Privado,Compartida
58253,Publico,Individual
58254,Privado,Individual
58255,Publico,Individual
58256,Publico,Compartida
58257,Publico,Compartida
58258,Publico,Individual
58259,Publico,Compartida
58260,Publico,Compartida
58261,Privado,Individual
58262,Publico,Individual
58263,Publico,Individual
58264,Privado,Individual
58265,Publico,Compartida
58266,Publico,Compartida
58267,Privado,Individual
58268,Privado,Individual
58269,Privado,Compartida
58270,Publico,Compartida
58271,Publico,Individual
58272,Privado,Individual
58273,Privado,Individual
58274,Privado,Compartida
58275,Publico,Individual
58276,Privado,Compartida
58277,Privado,Individual
58278,Publico,Compartida
58279,Publico,Compartida
58280,Publico,Individual
58281,Publico,Individual
58282,Publico,Individual
58283,Privado,Compartida
58284,Privado,Compartida
58285,Privado,Compartida
58286,Publico,Compartida
58287,Privado,Individual
58288,Privado,Compartida
58289,Publico,Compartida
58290,Publico,Individual
58291,Publico,Individual
58292,Publico,Individual
58293,Publico,Compartida
58294,Privado,Individual
58295,Publico,Individual
58296,Publico,Individual
58297,Publico,Individual
58298,Publico,Compartida
58299,Privado,Compartida
58300,Privado,Compartida
58301,Privado,Compartida
58302,Publico,Compartida
58303,Privado,Compartida
58304,Privado,Compartida
58305,Privado,Individual
58306,Privado,Compartida
58307,Publico,Individual
58308,Privado,Individual
58309,Publico,Compartida
58310,Publico,Individual
58311,Privado,Compartida
58312,Publico,Compartida
58313,Publico,Compartida
58314,Publico,Individual
58315,Publico,Compartida
58316,Privado,Individual
58317,Privado,Individual
58318,Privado,Compartida
58319,Privado,Compartida
58320,Publico,Individual
58321,Publico,Compartida
58322,Publico,Individual
58323,Publico,Compartida
58324,Publico,Individual
58325,Privado,Compartida
58326,Privado,Individual
58327,Publico,Individual
58328,Publico,Individual
58329,Privado,Compartida
58330,Privado,Compartida
58331,Publico,Compartida
58332,Publico,Compartida
58333,Publico,Individual
58334,Publico,Compartida
58335,Privado,Individual
58336,Privado,Compartida
58337,Publico,Compartida
58338,Publico,Compartida
58339,Privado,Individual
58340,Privado,Individual
58341,Privado,Individual
58342,Privado,Individual
58343,Publico,Compartida
58344,Privado,Individual
58345,Publico,Individual
58346,Publico,Individual
58347,Publico,Individual
58348,Privado,Individual
58349,Publico,Individual
58350,Privado,Individual
58351,Privado,Individual
58352,Publico,Individual
58353,Privado,Compartida
58354,Publico,Individual
58355,Publico,Compartida
58356,Privado,Compartida
58357,Publico,Individual
58358,Publico,Individual
58359,Privado,Individual
58360,Privado,Individual
58361,Publico,Individual
58362,Publico,Individual
58363,Publico,Compartida
58364,Publico,Compartida
58365,Publico,Compartida
58366,Privado,Individual
58367,Privado,Individual
58368,Privado,Individual
58369,Privado,Individual
58370,Privado,Individual
58371,Publico,Individual
58372,Privado,Compartida
58373,Privado,Compartida
58374,Privado,Individual
58375,Publico,Individual
58376,Publico,Compartida
58377,Publico,Individual
58378,Privado,Compartida
58379,Publico,Individual
58380,Publico,Individual
58381,Privado,Compartida
58382,Publico,Individual
58383,Publico,Individual
58384,Publico,Compartida
58385,Privado,Compartida
58386,Publico,Compartida
58387,Privado,Individual
58388,Privado,Individual
58389,Publico,Individual
58390,Privado,Compartida
58391,Publico,Individual
58392,Publico,Individual
58393,Privado,Individual
58394,Privado,Compartida
58395,Publico,Compartida
58396,Publico,Compartida
58397,Privado,Individual
58398,Publico,Compartida
58399,Publico,Compartida
58400,Publico,Individual
58401,Publico,Compartida
58402,Privado,Compartida
58403,Privado,Compartida
58404,Publico,Compartida
58405,Publico,Individual
58406,Publico,Compartida
58407,Privado,Compartida
58408,Privado,Individual
58409,Privado,Compartida
58410,Publico,Compartida
58411,Privado,Individual
58412,Publico,Compartida
58413,Privado,Individual
58414,Privado,Individual
58415,Privado,Individual
58416,Publico,Individual
58417,Publico,Individual
58418,Privado,Compartida
58419,Publico,Compartida
58420,Publico,Individual
58421,Publico,Individual
58422,Publico,Individual
58423,Privado,Compartida
58424,Publico,Individual
58425,Privado,Individual
58426,Privado,Compartida
58427,Privado,Individual
58428,Privado,Individual
58429,Publico,Individual
58430,Publico,Individual
58431,Privado,Individual
58432,Privado,Individual
58433,Privado,Compartida
58434,Publico,Compartida
58435,Publico,Individual
58436,Privado,Individual
58437,Publico,Compartida
58438,Privado,Compartida
58439,Publico,Compartida
58440,Privado,Individual
58441,Privado,Individual
58442,Publico,Compartida
58443,Publico,Compartida
58444,Privado,Compartida
58445,Privado,Compartida
58446,Publico,Compartida
58447,Publico,Compartida
58448,Publico,Compartida
58449,Publico,Individual
58450,Publico,Individual
58451,Privado,Individual
58452,Publico,Individual
58453,Publico,Compartida
58454,Privado,Individual
58455,Publico,Compartida
58456,Publico,Individual
58457,Publico,Compartida
58458,Privado,Compartida
58459,Publico,Compartida
58460,Publico,Compartida
58461,Publico,Individual
58462,Publico,Individual
58463,Publico,Individual
58464,Privado,Individual
58465,Privado,Compartida
58466,Publico,Compartida
58467,Privado,Individual
58468,Publico,Compartida
58469,Privado,Individual
58470,Privado,Individual
58471,Publico,Individual
58472,Publico,Individual
58473,Publico,Compartida
58474,Privado,Individual
58475,Publico,Compartida
58476,Publico,Individual
58477,Privado,Compartida
58478,Privado,Compartida
58479,Publico,Compartida
58480,Privado,Individual
58481,Privado,Compartida
58482,Privado,Compartida
58483,Publico,Individual
58484,Privado,Individual
58485,Privado,Individual
58486,Privado,Individual
58487,Privado,Individual
58488,Privado,Compartida
58489,Publico,Compartida
58490,Privado,Individual
58491,Publico,Compartida
58492,Privado,Individual
58493,Privado,Compartida
58494,Publico,Individual
58495,Privado,Compartida
58496,Privado,Individual
58497,Privado,Compartida
58498,Privado,Compartida
58499,Privado,Compartida
58500,Publico,Individual
58501,Publico,Individual
58502,Publico,Individual
58503,Publico,Individual
58504,Privado,Compartida
58505,Publico,Compartida
58506,Publico,Compartida
58507,Publico,Individual
58508,Publico,Compartida
58509,Privado,Individual
58510,Publico,Individual
58511,Privado,Individual
58512,Publico,Individual
58513,Publico,Compartida
58514,Publico,Individual
58515,Publico,Compartida
58516,Privado,Individual
58517,Privado,Individual
58518,Publico,Individual
58519,Privado,Compartida
58520,Publico,Individual
58521,Privado,Individual
58522,Publico,Compartida
58523,Privado,Individual
58524,Publico,Individual
58525,Publico,Compartida
58526,Publico,Compartida
58527,Publico,Individual
58528,Privado,Individual
58529,Privado,Compartida
58530,Publico,Individual
58531,Privado,Compartida
58532,Privado,Individual
58533,Publico,Compartida
58534,Privado,Compartida
58535,Privado,Individual
58536,Privado,Individual
58537,Privado,Compartida
58538,Privado,Compartida
58539,Publico,Compartida
58540,Publico,Compartida
58541,Publico,Individual
58542,Privado,Compartida
58543,Privado,Compartida
58544,Privado,Individual
58545,Privado,Individual
58546,Privado,Compartida
58547,Publico,Individual
58548,Publico,Individual
58549,Publico,Individual
58550,Publico,Compartida
58551,Privado,Compartida
58552,Privado,Compartida
58553,Privado,Individual
58554,Publico,Compartida
58555,Privado,Individual
58556,Privado,Individual
58557,Privado,Individual
58558,Privado,Compartida
58559,Publico,Compartida
58560,Publico,Individual
58561,Publico,Compartida
58562,Publico,Individual
58563,Publico,Individual
58564,Privado,Individual
58565,Publico,Individual
58566,Privado,Compartida
58567,Privado,Individual
58568,Privado,Compartida
58569,Publico,Individual
58570,Publico,Individual
58571,Publico,Compartida
58572,Publico,Individual
58573,Privado,Compartida
58574,Privado,Compartida
58575,Privado,Compartida
58576,Privado,Compartida
58577,Privado,Compartida
58578,Publico,Compartida
58579,Publico,Compartida
58580,Privado,Individual
58581,Privado,Individual
58582,Privado,Compartida
58583,Publico,Individual
58584,Publico,Individual
58585,Publico,Compartida
58586,Publico,Compartida
58587,Privado,Compartida
58588,Privado,Individual
58589,Privado,Individual
58590,Publico,Compartida
58591,Publico,Compartida
58592,Publico,Individual
58593,Privado,Individual
58594,Privado,Individual
58595,Privado,Compartida
58596,Publico,Compartida
58597,Privado,Individual
58598,Privado,Individual
58599,Publico,Compartida
58600,Publico,Compartida
58601,Publico,Compartida
58602,Privado,Individual
58603,Privado,Compartida
58604,Privado,Individual
58605,Privado,Compartida
58606,Privado,Compartida
58607,Privado,Individual
58608,Privado,Individual
58609,Privado,Individual
58610,Publico,Compartida
58611,Publico,Compartida
58612,Privado,Compartida
58613,Publico,Compartida
58614,Publico,Compartida
58615,Publico,Compartida
58616,Publico,Individual
58617,Privado,Individual
58618,Publico,Individual
58619,Privado,Individual
58620,Publico,Individual
58621,Publico,Compartida
58622,Publico,Individual
58623,Publico,Individual
58624,Publico,Individual
58625,Publico,Individual
58626,Publico,Individual
58627,Publico,Compartida
58628,Privado,Compartida
58629,Publico,Individual
58630,Privado,Individual
58631,Privado,Compartida
58632,Privado,Individual
58633,Privado,Individual
58634,Privado,Compartida
58635,Privado,Compartida
58636,Publico,Compartida
58637,Privado,Individual
58638,Privado,Compartida
58639,Privado,Compartida
58640,Publico,Compartida
58641,Publico,Individual
58642,Publico,Compartida
58643,Publico,Compartida
58644,Privado,Compartida
58645,Privado,Individual
58646,Privado,Compartida
58647,Publico,Compartida
58648,Privado,Individual
58649,Privado,Individual
58650,Privado,Compartida
58651,Privado,Compartida
58652,Publico,Compartida
58653,Privado,Individual
58654,Publico,Compartida
58655,Publico,Individual
58656,Privado,Compartida
58657,Privado,Individual
58658,Privado,Compartida
58659,Privado,Compartida
58660,Publico,Compartida
58661,Publico,Compartida
58662,Privado,Individual
58663,Publico,Compartida
58664,Publico,Individual
58665,Privado,Individual
58666,Privado,Compartida
58667,Privado,Individual
58668,Publico,Individual
58669,Publico,Compartida
58670,Privado,Individual
58671,Privado,Compartida
58672,Publico,Individual
58673,Privado,Individual
58674,Publico,Individual
58675,Publico,Compartida
58676,Privado,Individual
58677,Publico,Compartida
58678,Privado,Individual
58679,Privado,Individual
58680,Publico,Compartida
58681,Privado,Compartida
58682,Privado,Individual
58683,Publico,Individual
58684,Privado,Individual
58685,Publico,Compartida
58686,Privado,Compartida
58687,Privado,Compartida
58688,Privado,Individual
58689,Privado,Compartida
58690,Publico,Compartida
58691,Privado,Individual
58692,Privado,Individual
58693,Publico,Individual
58694,Privado,Individual
58695,Privado,Individual
58696,Publico,Compartida
58697,Publico,Individual
58698,Privado,Compartida
58699,Publico,Individual
58700,Privado,Individual
58701,Publico,Compartida
58702,Privado,Individual
58703,Privado,Individual
58704,Publico,Individual
58705,Privado,Individual
58706,Publico,Individual
58707,Publico,Compartida
58708,Privado,Compartida
58709,Publico,Compartida
58710,Privado,Individual
58711,Privado,Compartida
58712,Publico,Individual
58713,Publico,Individual
58714,Privado,Compartida
58715,Privado,Compartida
58716,Publico,Compartida
58717,Publico,Compartida
58718,Privado,Compartida
58719,Privado,Individual
58720,Privado,Individual
58721,Publico,Individual
58722,Privado,Individual
58723,Privado,Individual
58724,Privado,Individual
58725,Privado,Individual
58726,Publico,Individual
58727,Privado,Compartida
58728,Publico,Compartida
58729,Publico,Individual
58730,Publico,Individual
58731,Privado,Compartida
58732,Privado,Individual
58733,Privado,Individual
58734,Publico,Individual
58735,Privado,Compartida
58736,Privado,Compartida
58737,Privado,Compartida
58738,Publico,Compartida
58739,Publico,Compartida
58740,Publico,Individual
58741,Publico,Individual
58742,Privado,Individual
58743,Publico,Compartida
58744,Privado,Individual
58745,Publico,Individual
58746,Privado,Individual
58747,Privado,Individual
58748,Publico,Individual
58749,Publico,Compartida
58750,Privado,Individual
58751,Privado,Compartida
58752,Privado,Individual
58753,Privado,Individual
58754,Publico,Individual
58755,Publico,Individual
58756,Privado,Compartida
58757,Publico,Compartida
58758,Publico,Compartida
58759,Privado,Individual
58760,Publico,Individual
58761,Publico,Individual
58762,Privado,Individual
58763,Publico,Compartida
58764,Publico,Individual
58765,Privado,Individual
58766,Publico,Compartida
58767,Privado,Compartida
58768,Privado,Individual
58769,Privado,Individual
58770,Privado,Compartida
58771,Publico,Individual
58772,Privado,Compartida
58773,Publico,Individual
58774,Publico,Individual
58775,Publico,Compartida
58776,Privado,Individual
58777,Privado,Compartida
58778,Publico,Individual
58779,Privado,Individual
58780,Privado,Compartida
58781,Publico,Individual
58782,Privado,Individual
58783,Publico,Individual
58784,Publico,Compartida
58785,Privado,Compartida
58786,Publico,Individual
58787,Publico,Individual
58788,Privado,Compartida
58789,Publico,Individual
58790,Publico,Individual
58791,Publico,Compartida
58792,Publico,Individual
58793,Privado,Individual
58794,Publico,Compartida
58795,Publico,Compartida
58796,Privado,Individual
58797,Privado,Compartida
58798,Privado,Individual
58799,Publico,Individual
58800,Privado,Compartida
58801,Privado,Compartida
58802,Privado,Individual
58803,Publico,Individual
58804,Publico,Individual
58805,Publico,Compartida
58806,Privado,Compartida
58807,Publico,Compartida
58808,Privado,Individual
58809,Privado,Compartida
58810,Publico,Individual
58811,Privado,Individual
58812,Publico,Individual
58813,Publico,Compartida
58814,Privado,Compartida
58815,Publico,Individual
58816,Privado,Compartida
58817,Privado,Compartida
58818,Publico,Individual
58819,Privado,Individual
58820,Publico,Individual
58821,Privado,Individual
58822,Publico,Individual
58823,Privado,Individual
58824,Publico,Compartida
58825,Publico,Individual
58826,Publico,Compartida
58827,Privado,Individual
58828,Privado,Compartida
58829,Publico,Individual
58830,Privado,Individual
58831,Publico,Compartida
58832,Publico,Compartida
58833,Publico,Compartida
58834,Privado,Individual
58835,Privado,Individual
58836,Privado,Compartida
58837,Privado,Individual
58838,Publico,Compartida
58839,Publico,Compartida
58840,Publico,Individual
58841,Privado,Compartida
58842,Privado,Compartida
58843,Privado,Individual
58844,Publico,Compartida
58845,Privado,Individual
58846,Publico,Individual
58847,Publico,Individual
58848,Privado,Individual
58849,Publico,Compartida
58850,Privado,Individual
58851,Publico,Individual
58852,Publico,Individual
58853,Privado,Compartida
58854,Publico,Individual
58855,Privado,Compartida
58856,Privado,Individual
58857,Privado,Individual
58858,Privado,Individual
58859,Privado,Individual
58860,Privado,Compartida
58861,Publico,Individual
58862,Privado,Compartida
58863,Privado,Individual
58864,Privado,Individual
58865,Publico,Compartida
58866,Privado,Individual
58867,Privado,Compartida
58868,Privado,Individual
58869,Privado,Individual
58870,Publico,Individual
58871,Privado,Individual
58872,Privado,Compartida
58873,Privado,Compartida
58874,Privado,Compartida
58875,Publico,Compartida
58876,Privado,Individual
58877,Privado,Individual
58878,Publico,Individual
58879,Publico,Compartida
58880,Privado,Individual
58881,Privado,Compartida
58882,Privado,Individual
58883,Privado,Individual
58884,Privado,Individual
58885,Publico,Compartida
58886,Privado,Compartida
58887,Privado,Compartida
58888,Privado,Individual
58889,Publico,Individual
58890,Publico,Individual
58891,Publico,Compartida
58892,Publico,Individual
58893,Publico,Compartida
58894,Privado,Compartida
58895,Privado,Compartida
58896,Publico,Individual
58897,Publico,Compartida
58898,Publico,Compartida
58899,Publico,Compartida
58900,Privado,Compartida
58901,Publico,Individual
58902,Privado,Individual
58903,Publico,Compartida
58904,Privado,Compartida
58905,Privado,Compartida
58906,Privado,Individual
58907,Publico,Individual
58908,Privado,Compartida
58909,Publico,Compartida
58910,Privado,Compartida
58911,Privado,Compartida
58912,Publico,Individual
58913,Publico,Individual
58914,Privado,Compartida
58915,Privado,Compartida
58916,Privado,Compartida
58917,Publico,Compartida
58918,Privado,Compartida
58919,Publico,Individual
58920,Publico,Individual
58921,Publico,Compartida
58922,Publico,Compartida
58923,Privado,Individual
58924,Privado,Individual
58925,Privado,Individual
58926,Publico,Compartida
58927,Privado,Compartida
58928,Privado,Individual
58929,Privado,Individual
58930,Publico,Compartida
58931,Publico,Individual
58932,Publico,Individual
58933,Privado,Individual
58934,Publico,Individual
58935,Privado,Compartida
58936,Privado,Compartida
58937,Privado,Individual
58938,Privado,Individual
58939,Publico,Compartida
58940,Privado,Individual
58941,Publico,Compartida
58942,Publico,Compartida
58943,Privado,Individual
58944,Publico,Individual
58945,Privado,Individual
58946,Privado,Compartida
58947,Privado,Compartida
58948,Privado,Compartida
58949,Privado,Compartida
58950,Privado,Compartida
58951,Publico,Compartida
58952,Publico,Individual
58953,Publico,Compartida
58954,Publico,Individual
58955,Privado,Compartida
58956,Privado,Individual
58957,Privado,Individual
58958,Publico,Individual
58959,Privado,Individual
58960,Publico,Individual
58961,Publico,Individual
58962,Privado,Individual
58963,Privado,Compartida
58964,Privado,Individual
58965,Privado,Compartida
58966,Privado,Compartida
58967,Privado,Individual
58968,Publico,Individual
58969,Publico,Individual
58970,Publico,Individual
58971,Privado,Individual
58972,Privado,Individual
58973,Privado,Compartida
58974,Publico,Individual
58975,Publico,Compartida
58976,Publico,Compartida
58977,Publico,Compartida
58978,Publico,Compartida
58979,Publico,Individual
58980,Publico,Compartida
58981,Publico,Compartida
58982,Publico,Individual
58983,Publico,Compartida
58984,Publico,Individual
58985,Privado,Compartida
58986,Privado,Individual
58987,Publico,Individual
58988,Publico,Compartida
58989,Privado,Compartida
58990,Privado,Compartida
58991,Privado,Compartida
58992,Publico,Compartida
58993,Privado,Individual
58994,Privado,Individual
58995,Privado,Individual
58996,Publico,Compartida
58997,Privado,Individual
58998,Privado,Compartida
58999,Publico,Individual
59000,Privado,Individual
59001,Privado,Individual
59002,Publico,Individual
59003,Publico,Compartida
59004,Publico,Individual
59005,Publico,Individual
59006,Privado,Individual
59007,Privado,Compartida
59008,Privado,Compartida
59009,Publico,Individual
59010,Publico,Compartida
59011,Privado,Individual
59012,Publico,Compartida
59013,Publico,Individual
59014,Publico,Individual
59015,Publico,Compartida
59016,Publico,Individual
59017,Publico,Compartida
59018,Publico,Individual
59019,Privado,Individual
59020,Privado,Individual
59021,Publico,Compartida
59022,Publico,Individual
59023,Privado,Individual
59024,Privado,Individual
59025,Privado,Individual
59026,Privado,Compartida
59027,Publico,Individual
59028,Privado,Compartida
59029,Privado,Individual
59030,Publico,Individual
59031,Publico,Compartida
59032,Publico,Individual
59033,Publico,Individual
59034,Publico,Individual
59035,Privado,Compartida
59036,Privado,Individual
59037,Publico,Compartida
59038,Publico,Individual
59039,Publico,Compartida
59040,Publico,Compartida
59041,Publico,Individual
59042,Privado,Individual
59043,Publico,Compartida
59044,Privado,Individual
59045,Publico,Individual
59046,Publico,Individual
59047,Publico,Compartida
59048,Publico,Compartida
59049,Publico,Individual
59050,Publico,Compartida
59051,Publico,Compartida
59052,Privado,Individual
59053,Publico,Compartida
59054,Publico,Individual
59055,Privado,Individual
59056,Privado,Compartida
59057,Publico,Individual
59058,Privado,Compartida
59059,Privado,Compartida
59060,Publico,Compartida
59061,Publico,Compartida
59062,Publico,Compartida
59063,Publico,Individual
59064,Privado,Individual
59065,Publico,Individual
59066,Publico,Individual
59067,Privado,Compartida
59068,Privado,Individual
59069,Publico,Compartida
59070,Privado,Compartida
59071,Publico,Compartida
59072,Privado,Individual
59073,Publico,Compartida
59074,Publico,Individual
59075,Privado,Compartida
59076,Privado,Compartida
59077,Publico,Individual
59078,Privado,Individual
59079,Privado,Individual
59080,Privado,Individual
59081,Privado,Individual
59082,Publico,Individual
59083,Publico,Individual
59084,Privado,Compartida
59085,Privado,Individual
59086,Publico,Compartida
59087,Publico,Compartida
59088,Privado,Individual
59089,Publico,Individual
59090,Publico,Individual
59091,Privado,Compartida
59092,Publico,Individual
59093,Privado,Compartida
59094,Privado,Compartida
59095,Publico,Individual
59096,Privado,Compartida
59097,Privado,Compartida
59098,Publico,Compartida
59099,Privado,Individual
59100,Publico,Individual
59101,Publico,Compartida
59102,Publico,Compartida
59103,Publico,Individual
59104,Privado,Compartida
59105,Privado,Individual
59106,Privado,Compartida
59107,Privado,Compartida
59108,Publico,Compartida
59109,Privado,Individual
59110,Publico,Individual
59111,Publico,Individual
59112,Publico,Compartida
59113,Publico,Individual
59114,Privado,Compartida
59115,Publico,Compartida
59116,Privado,Compartida
59117,Publico,Individual
59118,Publico,Compartida
59119,Publico,Individual
59120,Privado,Compartida
59121,Privado,Compartida
59122,Publico,Individual
59123,Privado,Compartida
59124,Privado,Individual
59125,Publico,Individual
59126,Publico,Compartida
59127,Publico,Individual
59128,Publico,Compartida
59129,Publico,Individual
59130,Publico,Compartida
59131,Publico,Compartida
59132,Publico,Individual
59133,Privado,Individual
59134,Publico,Compartida
59135,Privado,Compartida
59136,Publico,Individual
59137,Publico,Individual
59138,Privado,Individual
59139,Privado,Compartida
59140,Privado,Compartida
59141,Privado,Individual
59142,Publico,Compartida
59143,Publico,Compartida
59144,Publico,Individual
59145,Privado,Compartida
59146,Publico,Individual
59147,Privado,Individual
59148,Publico,Compartida
59149,Privado,Individual
59150,Publico,Compartida
59151,Publico,Individual
59152,Publico,Individual
59153,Publico,Individual
59154,Publico,Compartida
59155,Privado,Individual
59156,Privado,Compartida
59157,Privado,Individual
59158,Publico,Compartida
59159,Privado,Compartida
59160,Privado,Compartida
59161,Privado,Individual
59162,Publico,Individual
59163,Publico,Individual
59164,Publico,Individual
59165,Publico,Individual
59166,Privado,Individual
59167,Publico,Compartida
59168,Privado,Individual
59169,Publico,Compartida
59170,Privado,Individual
59171,Privado,Individual
59172,Publico,Compartida
59173,Privado,Individual
59174,Publico,Individual
59175,Privado,Individual
59176,Publico,Individual
59177,Privado,Individual
59178,Privado,Compartida
59179,Privado,Compartida
59180,Privado,Compartida
59181,Publico,Compartida
59182,Privado,Compartida
59183,Publico,Individual
59184,Publico,Individual
59185,Privado,Individual
59186,Privado,Compartida
59187,Publico,Compartida
59188,Privado,Compartida
59189,Privado,Compartida
59190,Publico,Compartida
59191,Publico,Compartida
59192,Publico,Compartida
59193,Publico,Individual
59194,Privado,Individual
59195,Privado,Individual
59196,Privado,Individual
59197,Privado,Compartida
59198,Publico,Compartida
59199,Publico,Individual
59200,Privado,Individual
59201,Publico,Individual
59202,Publico,Individual
59203,Publico,Compartida
59204,Privado,Individual
59205,Publico,Individual
59206,Privado,Compartida
59207,Privado,Compartida
59208,Publico,Compartida
59209,Privado,Individual
59210,Privado,Compartida
59211,Publico,Compartida
59212,Privado,Compartida
59213,Publico,Compartida
59214,Publico,Compartida
59215,Publico,Compartida
59216,Publico,Individual
59217,Publico,Individual
59218,Publico,Compartida
59219,Privado,Individual
59220,Publico,Compartida
59221,Publico,Compartida
59222,Publico,Compartida
59223,Publico,Compartida
59224,Privado,Individual
59225,Privado,Compartida
59226,Publico,Individual
59227,Publico,Compartida
59228,Privado,Individual
59229,Publico,Individual
59230,Privado,Compartida
59231,Privado,Compartida
59232,Privado,Compartida
59233,Publico,Compartida
59234,Publico,Individual
59235,Publico,Individual
59236,Privado,Compartida
59237,Privado,Compartida
59238,Privado,Compartida
59239,Privado,Compartida
59240,Publico,Individual
59241,Publico,Compartida
59242,Privado,Compartida
59243,Publico,Individual
59244,Privado,Compartida
59245,Privado,Individual
59246,Privado,Compartida
59247,Privado,Individual
59248,Privado,Individual
59249,Privado,Compartida
59250,Privado,Compartida
59251,Privado,Compartida
59252,Privado,Individual
59253,Publico,Individual
59254,Publico,Individual
59255,Publico,Individual
59256,Privado,Compartida
59257,Privado,Individual
59258,Publico,Individual
59259,Publico,Compartida
59260,Publico,Compartida
59261,Privado,Compartida
59262,Privado,Individual
59263,Privado,Compartida
59264,Publico,Compartida
59265,Privado,Individual
59266,Privado,Individual
59267,Publico,Compartida
59268,Publico,Individual
59269,Publico,Individual
59270,Publico,Compartida
59271,Privado,Individual
59272,Privado,Compartida
59273,Privado,Compartida
59274,Privado,Individual
59275,Privado,Compartida
59276,Publico,Compartida
59277,Publico,Individual
59278,Privado,Individual
59279,Publico,Individual
59280,Privado,Individual
59281,Privado,Individual
59282,Publico,Compartida
59283,Privado,Individual
59284,Privado,Individual
59285,Publico,Individual
59286,Publico,Compartida
59287,Publico,Individual
59288,Publico,Individual
59289,Publico,Compartida
59290,Publico,Individual
59291,Publico,Individual
59292,Publico,Individual
59293,Publico,Individual
