idMiembroActivo,carnet,tipo
68652,200256128,Profesor visitante
68653,201545537,Estudiante
68654,201782156,Profesor titular
68655,201431416,Profesor visitante
68656,200632266,Empleado
68657,200734850,Estudiante
68658,200619280,Estudiante
68659,201641322,Profesor visitante
68660,201214539,Profesor visitante
68661,201761089,Empleado
68662,201264365,Profesor titular
68663,201499050,Profesor titular
68664,201248242,Profesor visitante
68665,200380064,Empleado
68666,200931463,Estudiante
68667,201562385,Profesor visitante
68668,202164776,Profesor titular
68669,200306187,Profesor visitante
68670,200181306,Profesor titular
68671,201622439,Profesor titular
68672,200917478,Estudiante
68673,200247799,Profesor visitante
68674,201477062,Estudiante
68675,200847881,Profesor titular
68676,202075573,Profesor titular
68677,201253708,Profesor titular
68678,200547070,Profesor visitante
68679,201444844,Empleado
68680,200266777,Estudiante
68681,200032051,Profesor titular
68682,202187982,Profesor titular
68683,200932258,Profesor titular
68684,202169927,Estudiante
68685,201397026,Empleado
68686,200989109,Estudiante
68687,201769230,Profesor visitante
68688,200149825,Profesor visitante
68689,201182711,Estudiante
68690,201303015,Profesor titular
68691,200883217,Estudiante
68692,201815052,Profesor visitante
68693,202242781,Empleado
68694,200374132,Profesor titular
68695,201110746,Profesor visitante
68696,201261760,Estudiante
68697,201052336,Profesor titular
68698,200990374,Profesor titular
68699,200151594,Profesor visitante
68700,200776354,Profesor titular
68701,201390494,Empleado
68702,200973805,Empleado
68703,201361841,Profesor titular
68704,201175336,Empleado
68705,200725134,Empleado
68706,200155787,Empleado
68707,201098901,Estudiante
68708,202113320,Profesor titular
68709,201900719,Profesor visitante
68710,200639622,Empleado
68711,201613063,Profesor visitante
68712,200016209,Profesor titular
68713,200231892,Empleado
68714,200090341,Estudiante
68715,200186798,Profesor visitante
68716,201594586,Profesor visitante
68717,200701766,Estudiante
68718,200869131,Estudiante
68719,201392455,Profesor visitante
68720,200629929,Profesor visitante
68721,200536314,Profesor titular
68722,200385750,Profesor titular
68723,201262646,Profesor visitante
68724,202163573,Empleado
68725,201850110,Profesor visitante
68726,200695823,Estudiante
68727,200938985,Empleado
68728,200142630,Estudiante
68729,202021173,Profesor titular
68730,200067890,Empleado
68731,200053735,Empleado
68732,200374168,Profesor titular
68733,200311927,Estudiante
68734,201581481,Profesor titular
68735,202171232,Profesor visitante
68736,201741466,Estudiante
68737,200693348,Profesor visitante
68738,201596051,Profesor visitante
68739,201945157,Empleado
68740,201639073,Estudiante
68741,202211050,Estudiante
68742,200903125,Profesor visitante
68743,200177694,Empleado
68744,201697589,Profesor visitante
68745,200365484,Profesor visitante
68746,200553203,Empleado
68747,201832718,Profesor visitante
68748,201003913,Profesor titular
68749,200263575,Estudiante
68750,201447296,Estudiante
68751,200712371,Profesor titular
68752,200886639,Profesor titular
68753,200921958,Estudiante
68754,201596226,Profesor titular
68755,201710816,Profesor visitante
68756,200953244,Estudiante
68757,201162054,Empleado
68758,201076324,Estudiante
68759,202197663,Estudiante
68760,201233472,Profesor titular
68761,201909562,Profesor titular
68762,202287669,Profesor titular
68763,201120099,Estudiante
68764,201679644,Empleado
68765,200373373,Profesor visitante
68766,201445127,Profesor visitante
68767,200332240,Profesor visitante
68768,200355799,Profesor visitante
68769,201927647,Profesor visitante
68770,200757869,Profesor visitante
68771,201018646,Estudiante
68772,201401364,Profesor titular
68773,200448028,Estudiante
68774,201483152,Estudiante
68775,200467009,Estudiante
68776,201753494,Profesor visitante
68777,202078632,Empleado
68778,200288221,Estudiante
68779,201931175,Estudiante
68780,201350107,Profesor visitante
68781,200472517,Empleado
68782,201408081,Estudiante
68783,201243811,Profesor visitante
68784,201976858,Estudiante
68785,201530092,Estudiante
68786,200326924,Estudiante
68787,201190998,Profesor titular
68788,202139177,Profesor titular
68789,201481490,Profesor visitante
68790,201089592,Estudiante
68791,201741471,Empleado
68792,200112940,Empleado
68793,201519029,Estudiante
68794,201120002,Profesor titular
68795,202020048,Estudiante
68796,200845136,Profesor visitante
68797,201144462,Estudiante
68798,201981620,Empleado
68799,202303362,Empleado
68800,201958070,Profesor visitante
68801,200940206,Empleado
68802,202023884,Profesor visitante
68803,201408015,Profesor visitante
68804,200297423,Profesor titular
68805,201953932,Estudiante
68806,200606697,Profesor visitante
68807,200406792,Profesor titular
68808,201130881,Empleado
68809,202292881,Estudiante
68810,200837462,Profesor titular
68811,200583938,Profesor titular
68812,200130065,Profesor visitante
68813,200096110,Profesor titular
68814,200319159,Estudiante
68815,201848308,Profesor visitante
68816,201171186,Empleado
68817,201515987,Profesor titular
68818,202040799,Profesor visitante
68819,201187075,Estudiante
68820,201891270,Empleado
68821,201112624,Empleado
68822,201912993,Profesor visitante
68823,202181920,Profesor titular
68824,200555123,Profesor titular
68825,200336760,Profesor titular
68826,201561325,Profesor titular
68827,202172470,Profesor visitante
68828,201373362,Profesor titular
68829,201822303,Empleado
68830,201500518,Profesor visitante
68831,200305750,Profesor visitante
68832,200960418,Estudiante
68833,201153448,Profesor visitante
68834,201926975,Profesor visitante
68835,201797220,Empleado
68836,200510215,Estudiante
68837,202133519,Profesor titular
68838,200249933,Profesor titular
68839,200882220,Empleado
68840,200476668,Estudiante
68841,200787737,Estudiante
68842,201434529,Profesor visitante
68843,201459972,Empleado
68844,201861364,Estudiante
68845,200062497,Estudiante
68846,201796433,Empleado
68847,202215007,Profesor visitante
68848,200384108,Empleado
68849,200933153,Empleado
68850,201219715,Empleado
68851,201723986,Empleado
68852,202063935,Profesor visitante
68853,202281576,Profesor visitante
68854,201287847,Estudiante
68855,200755850,Estudiante
68856,201620975,Estudiante
68857,202054310,Estudiante
68858,200500982,Profesor titular
68859,200774212,Estudiante
68860,201205616,Profesor titular
68861,200199337,Profesor titular
68862,200924492,Estudiante
68863,201467914,Profesor visitante
68864,201614453,Empleado
68865,200989245,Estudiante
68866,200796981,Empleado
68867,200217079,Estudiante
68868,202290999,Profesor visitante
68869,200983316,Empleado
68870,202264287,Estudiante
68871,201741663,Profesor visitante
68872,202306888,Empleado
68873,201960257,Profesor visitante
68874,200546717,Estudiante
68875,201842333,Empleado
68876,201190208,Profesor titular
68877,202244165,Estudiante
68878,200077091,Profesor visitante
68879,202136224,Estudiante
68880,201946505,Empleado
68881,202245446,Estudiante
68882,200249107,Profesor titular
68883,200315522,Estudiante
68884,200896803,Estudiante
68885,201224043,Profesor visitante
68886,202183939,Profesor visitante
68887,201761813,Empleado
68888,201056149,Profesor visitante
68889,201531813,Profesor visitante
68890,200851593,Profesor visitante
68891,200804677,Empleado
68892,201852460,Empleado
68893,201206479,Empleado
68894,200765978,Profesor titular
68895,201689873,Empleado
68896,202067646,Empleado
68897,202020009,Empleado
68898,200194280,Estudiante
68899,201002733,Estudiante
68900,201894772,Empleado
68901,201709901,Profesor visitante
68902,201577130,Estudiante
68903,200163862,Profesor visitante
68904,201134757,Empleado
68905,201452352,Empleado
68906,200081336,Empleado
68907,200191954,Profesor visitante
68908,200573586,Profesor visitante
68909,201994163,Empleado
68910,201608481,Estudiante
68911,201791706,Profesor titular
68912,200189324,Profesor visitante
68913,202198988,Profesor visitante
68914,201420575,Empleado
68915,200756903,Estudiante
68916,200219900,Empleado
68917,200830731,Profesor visitante
68918,201647833,Profesor titular
68919,201997293,Estudiante
68920,201469409,Estudiante
68921,201251504,Profesor titular
68922,200510039,Profesor visitante
68923,200666222,Profesor titular
68924,201189733,Estudiante
68925,200442405,Profesor titular
68926,201972862,Profesor titular
68927,200716158,Empleado
68928,202099072,Empleado
68929,200377096,Profesor visitante
68930,200269490,Profesor titular
68931,200194523,Profesor visitante
68932,201060181,Estudiante
68933,202293411,Empleado
68934,201676652,Profesor titular
68935,200142914,Empleado
68936,202127052,Profesor visitante
68937,200784458,Profesor visitante
68938,200074166,Estudiante
68939,200585493,Estudiante
68940,201068839,Profesor visitante
68941,201157476,Profesor titular
68942,200483670,Estudiante
68943,200731433,Profesor titular
68944,201788994,Profesor visitante
68945,201086107,Estudiante
68946,200949952,Empleado
68947,201645872,Empleado
68948,200369975,Profesor visitante
68949,200958445,Estudiante
68950,200965325,Empleado
68951,201971432,Estudiante
68952,200492878,Estudiante
68953,201331493,Profesor titular
68954,202022291,Estudiante
68955,200024675,Empleado
68956,201875548,Profesor visitante
68957,200162021,Profesor visitante
68958,200731587,Empleado
68959,200714944,Profesor visitante
68960,202151248,Empleado
68961,201237969,Profesor titular
68962,201019393,Estudiante
68963,201534467,Estudiante
68964,201396903,Profesor titular
68965,202026455,Estudiante
68966,202171064,Estudiante
68967,201663224,Estudiante
68968,200701150,Estudiante
68969,200459882,Profesor visitante
68970,200290687,Profesor titular
68971,201185230,Empleado
68972,201105865,Profesor titular
68973,202087177,Empleado
68974,201606154,Profesor titular
68975,201152061,Empleado
68976,200357674,Profesor titular
68977,200190844,Profesor titular
68978,200203707,Empleado
68979,200466093,Estudiante
68980,201751638,Profesor titular
68981,200320973,Profesor visitante
68982,202300792,Estudiante
68983,200445107,Profesor visitante
68984,201381534,Empleado
68985,202237417,Estudiante
68986,201829597,Estudiante
68987,200062339,Estudiante
68988,200829912,Empleado
68989,201608379,Profesor titular
68990,201973160,Empleado
68991,202004568,Profesor visitante
68992,200765906,Estudiante
68993,201586172,Empleado
68994,201804032,Empleado
68995,200871091,Profesor visitante
68996,201997813,Estudiante
68997,201713868,Profesor visitante
68998,200804842,Profesor visitante
68999,200160702,Profesor visitante
69000,200412038,Estudiante
69001,200376691,Estudiante
69002,200409758,Estudiante
69003,201681314,Empleado
69004,201902881,Profesor visitante
69005,201383316,Profesor visitante
69006,200396648,Estudiante
69007,200854995,Estudiante
69008,202032397,Estudiante
69009,201074563,Estudiante
69010,200886746,Profesor visitante
69011,200834170,Profesor titular
69012,201910859,Empleado
69013,201821094,Estudiante
69014,202131473,Empleado
69015,202119617,Estudiante
69016,201705478,Profesor titular
69017,201167717,Profesor visitante
69018,201041890,Profesor titular
69019,201401743,Profesor titular
69020,201374458,Empleado
69021,200177567,Profesor titular
69022,200642636,Empleado
69023,201694068,Empleado
69024,200218115,Estudiante
69025,201801833,Estudiante
69026,200636886,Profesor titular
69027,201175729,Profesor titular
69028,200302343,Profesor visitante
69029,200530614,Profesor titular
69030,202270632,Profesor titular
69031,201834113,Estudiante
69032,201639036,Profesor visitante
69033,200359317,Profesor titular
69034,200438900,Estudiante
69035,200951586,Profesor visitante
69036,202037186,Empleado
69037,202288082,Profesor visitante
69038,200647350,Profesor titular
69039,200499674,Profesor titular
69040,201648356,Empleado
69041,202269196,Profesor titular
69042,200099213,Empleado
69043,201785205,Empleado
69044,200205326,Profesor visitante
69045,200680015,Profesor titular
69046,202103724,Profesor titular
69047,202000433,Estudiante
69048,202132856,Empleado
69049,202099827,Estudiante
69050,202107507,Estudiante
69051,200379241,Estudiante
69052,201527654,Profesor titular
69053,202117716,Profesor titular
69054,200246865,Profesor visitante
69055,200787562,Profesor visitante
69056,200955837,Estudiante
69057,202272678,Estudiante
69058,200000399,Profesor titular
69059,200558771,Profesor titular
69060,201024565,Profesor visitante
69061,200274958,Profesor visitante
69062,201322839,Estudiante
69063,202296317,Profesor titular
69064,200843171,Empleado
69065,200280178,Profesor visitante
69066,201589971,Estudiante
69067,201028782,Empleado
69068,200627937,Empleado
69069,200935847,Estudiante
69070,201870085,Profesor visitante
69071,200146445,Estudiante
69072,200555928,Estudiante
69073,200723250,Estudiante
69074,201886588,Empleado
69075,200565725,Profesor visitante
69076,201440750,Profesor visitante
69077,201146803,Profesor titular
69078,201429717,Profesor titular
69079,200754059,Profesor visitante
69080,201648186,Profesor titular
69081,202244960,Profesor visitante
69082,200791847,Estudiante
69083,201808913,Profesor titular
69084,201129321,Estudiante
69085,200010889,Estudiante
69086,201970027,Profesor titular
69087,200729708,Estudiante
69088,202144151,Profesor titular
69089,201655583,Profesor titular
69090,201648425,Profesor titular
69091,200148746,Profesor visitante
69092,201869904,Profesor titular
69093,200153750,Profesor titular
69094,201733188,Empleado
69095,201682228,Empleado
69096,200746844,Profesor visitante
69097,201552809,Profesor titular
69098,201452019,Estudiante
69099,202137425,Profesor visitante
69100,201687278,Empleado
69101,200322244,Profesor titular
69102,202015966,Profesor titular
69103,201497059,Empleado
69104,201085298,Profesor titular
69105,200537326,Empleado
69106,201466931,Profesor titular
69107,202281036,Estudiante
69108,201804027,Profesor visitante
69109,201130825,Empleado
69110,201176886,Estudiante
69111,200414992,Empleado
69112,200097769,Estudiante
69113,201117337,Profesor titular
69114,200937415,Empleado
69115,202211272,Profesor titular
69116,202066443,Empleado
69117,201164767,Estudiante
69118,201612089,Profesor visitante
69119,201510326,Empleado
69120,200489000,Estudiante
69121,202206525,Profesor visitante
69122,201543453,Profesor visitante
69123,200162405,Profesor visitante
69124,201777215,Profesor titular
69125,200253801,Profesor titular
69126,200662704,Profesor visitante
69127,200726422,Profesor visitante
69128,200029088,Empleado
69129,200245006,Estudiante
69130,200560330,Profesor titular
69131,201515407,Profesor titular
69132,201373374,Empleado
69133,201112797,Profesor titular
69134,200555094,Profesor titular
69135,201564681,Profesor visitante
69136,200605006,Profesor visitante
69137,202193150,Profesor visitante
69138,201549689,Estudiante
69139,201073400,Empleado
69140,200547249,Profesor titular
69141,202197155,Profesor visitante
69142,201270440,Profesor titular
69143,201620658,Profesor visitante
69144,200059157,Profesor visitante
69145,201671057,Profesor visitante
69146,201133021,Profesor titular
69147,202086150,Estudiante
69148,200325228,Estudiante
69149,200564417,Profesor titular
69150,200667506,Empleado
69151,200361825,Profesor visitante
69152,201605477,Profesor visitante
69153,200116974,Empleado
69154,201250584,Estudiante
69155,201736142,Profesor visitante
69156,201027167,Estudiante
69157,200634323,Empleado
69158,201446977,Estudiante
69159,201769479,Profesor titular
69160,201206245,Estudiante
69161,201306403,Empleado
69162,200884893,Profesor titular
69163,200885039,Profesor titular
69164,200450944,Estudiante
69165,201665090,Profesor titular
69166,200606290,Profesor visitante
69167,200135205,Empleado
69168,200532000,Empleado
69169,200900081,Profesor titular
69170,200619315,Profesor visitante
69171,200825814,Profesor visitante
69172,200821397,Profesor titular
69173,202178953,Empleado
69174,201200856,Profesor titular
69175,202215573,Profesor visitante
69176,201922463,Profesor visitante
69177,200603620,Empleado
69178,201003688,Profesor visitante
69179,200964541,Profesor visitante
69180,201998539,Profesor titular
69181,200598222,Profesor titular
69182,201013663,Profesor visitante
69183,202111720,Profesor titular
69184,200738355,Empleado
69185,201565871,Estudiante
69186,200638589,Empleado
69187,201909632,Estudiante
69188,200561018,Profesor titular
69189,201425179,Estudiante
69190,202003327,Estudiante
69191,200529380,Profesor titular
69192,201339523,Empleado
69193,200777409,Profesor titular
69194,200628317,Profesor visitante
69195,200608510,Profesor titular
69196,201252949,Profesor visitante
69197,201970166,Profesor titular
69198,201080236,Profesor titular
69199,200758755,Empleado
69200,200573155,Empleado
69201,201918153,Estudiante
69202,200321031,Empleado
69203,200103756,Profesor titular
69204,200557376,Estudiante
69205,201431745,Estudiante
69206,202287041,Profesor visitante
69207,201936957,Empleado
69208,200447153,Estudiante
69209,202317491,Empleado
69210,202156011,Estudiante
69211,200773495,Profesor titular
69212,200185708,Estudiante
69213,202016489,Profesor visitante
69214,201418803,Estudiante
69215,200224912,Empleado
69216,201908754,Profesor titular
69217,201556820,Estudiante
69218,200528302,Estudiante
69219,200654975,Profesor titular
69220,200708938,Profesor titular
69221,200192398,Empleado
69222,200970922,Empleado
69223,200756248,Profesor titular
69224,200918879,Empleado
69225,201374668,Empleado
69226,200860590,Empleado
69227,201687377,Profesor titular
69228,200712041,Profesor titular
69229,201192837,Estudiante
69230,200158290,Empleado
69231,200022631,Profesor visitante
69232,201356521,Empleado
69233,200214173,Empleado
69234,200457693,Profesor titular
69235,200601518,Estudiante
69236,200347315,Estudiante
69237,200949014,Profesor titular
69238,201530352,Estudiante
69239,201301388,Profesor visitante
69240,200386247,Empleado
69241,202293433,Empleado
69242,201043469,Empleado
69243,202242716,Estudiante
69244,201011640,Empleado
69245,200616543,Profesor visitante
69246,200809667,Profesor titular
69247,201470654,Estudiante
69248,201723145,Estudiante
69249,201496305,Estudiante
69250,201976876,Profesor visitante
69251,200308171,Profesor titular
69252,200488491,Profesor titular
69253,202081134,Profesor titular
69254,200921029,Empleado
69255,202146572,Profesor visitante
69256,200465959,Estudiante
69257,201167127,Profesor visitante
69258,201775653,Profesor visitante
69259,202014266,Profesor visitante
69260,200795189,Empleado
69261,200203161,Profesor visitante
69262,200910358,Empleado
69263,202298001,Estudiante
69264,201656766,Estudiante
69265,201586867,Estudiante
69266,200383294,Profesor visitante
69267,200093226,Estudiante
69268,200963802,Profesor titular
69269,201956886,Profesor titular
69270,200957171,Empleado
69271,201387378,Estudiante
69272,201079500,Profesor titular
69273,200908308,Empleado
69274,200264141,Profesor visitante
69275,202265641,Estudiante
69276,201483995,Profesor titular
69277,201321118,Empleado
69278,200699020,Estudiante
69279,201136900,Profesor titular
69280,200403736,Profesor visitante
69281,200099768,Estudiante
69282,201009208,Profesor visitante
69283,200840223,Profesor titular
69284,202199683,Profesor titular
69285,202316951,Estudiante
69286,201339395,Empleado
69287,201422081,Profesor visitante
69288,201466917,Empleado
69289,201469005,Profesor titular
69290,200465512,Empleado
69291,201264430,Profesor titular
69292,201292195,Estudiante
69293,202045593,Profesor visitante
69294,200991942,Profesor titular
69295,201524118,Estudiante
69296,201681274,Profesor titular
69297,201403126,Empleado
69298,201242209,Empleado
69299,202028954,Profesor titular
69300,200680728,Profesor visitante
69301,202256085,Estudiante
69302,201782548,Estudiante
69303,201277666,Profesor visitante
69304,200670989,Profesor titular
69305,201721971,Profesor titular
69306,200948300,Estudiante
69307,202264876,Profesor titular
69308,200594528,Profesor visitante
69309,202168889,Profesor titular
69310,202189868,Profesor titular
69311,200362724,Profesor titular
69312,202269573,Empleado
69313,200180439,Profesor visitante
69314,200422986,Profesor visitante
69315,201869328,Estudiante
69316,202036736,Empleado
69317,200534910,Empleado
69318,201945912,Profesor titular
69319,200018829,Empleado
69320,200292251,Profesor titular
69321,202252925,Estudiante
69322,201365956,Profesor titular
69323,201926772,Estudiante
69324,200578160,Profesor titular
69325,201074282,Empleado
69326,200339700,Profesor visitante
69327,201334534,Empleado
69328,200899481,Empleado
69329,201536990,Estudiante
69330,200421318,Profesor visitante
69331,200843784,Profesor visitante
69332,202037622,Profesor visitante
69333,202147508,Profesor titular
69334,200050039,Empleado
69335,200172808,Empleado
69336,200435622,Estudiante
69337,201616402,Estudiante
69338,201325172,Empleado
69339,200735586,Empleado
69340,200876237,Estudiante
69341,201227622,Profesor titular
69342,202098412,Empleado
69343,200079752,Profesor visitante
69344,201476653,Profesor visitante
69345,201165903,Profesor visitante
69346,200385923,Profesor visitante
69347,201052318,Estudiante
69348,200193959,Profesor titular
69349,201670728,Empleado
69350,200158361,Empleado
69351,200287261,Profesor titular
69352,200138413,Estudiante
69353,201958695,Estudiante
69354,200686225,Empleado
69355,201614829,Profesor visitante
69356,201818545,Profesor visitante
69357,201224281,Profesor visitante
69358,201683319,Estudiante
69359,201638396,Estudiante
69360,200108983,Profesor visitante
69361,200305568,Profesor visitante
69362,200412282,Profesor titular
69363,200512424,Profesor titular
69364,202233637,Profesor titular
69365,200781699,Estudiante
69366,200179240,Empleado
69367,200463385,Profesor titular
69368,201078396,Profesor titular
69369,201747076,Profesor visitante
69370,200017488,Profesor visitante
69371,201453249,Profesor visitante
69372,200402274,Profesor visitante
69373,200730380,Profesor visitante
69374,201566024,Empleado
69375,200033773,Profesor titular
69376,200160046,Profesor titular
69377,201720625,Profesor titular
69378,200157996,Estudiante
69379,200465192,Profesor visitante
69380,200960287,Empleado
69381,200151146,Profesor titular
69382,200890483,Profesor titular
69383,200054766,Empleado
69384,200693096,Empleado
69385,200850746,Empleado
69386,201834465,Profesor visitante
69387,201895264,Profesor titular
69388,200207718,Profesor titular
69389,200240197,Profesor visitante
69390,200198751,Empleado
69391,200681238,Estudiante
69392,200004846,Estudiante
69393,201738941,Profesor visitante
69394,200829571,Profesor visitante
69395,201382251,Profesor visitante
69396,200578562,Profesor titular
69397,200314670,Empleado
69398,202071585,Estudiante
69399,200396988,Empleado
69400,200826629,Profesor visitante
69401,200114812,Profesor visitante
69402,200897994,Profesor titular
69403,200168249,Profesor visitante
69404,200124273,Profesor visitante
69405,202001077,Empleado
69406,200861420,Profesor titular
69407,200817316,Profesor titular
69408,201046686,Profesor titular
69409,201516119,Empleado
69410,201510330,Profesor visitante
69411,201678539,Estudiante
69412,201388714,Profesor visitante
69413,200269468,Profesor visitante
69414,200644131,Profesor titular
69415,201862977,Estudiante
69416,200262503,Empleado
69417,200432001,Estudiante
69418,201959805,Profesor titular
69419,201046143,Profesor titular
69420,202175787,Estudiante
69421,201310004,Profesor visitante
69422,200788832,Profesor titular
69423,201217555,Profesor titular
69424,200038393,Estudiante
69425,202189853,Profesor titular
69426,200855567,Estudiante
69427,201171179,Estudiante
69428,200077888,Empleado
69429,200773942,Estudiante
69430,201308230,Estudiante
69431,200976763,Profesor titular
69432,201213940,Estudiante
69433,201846207,Profesor visitante
69434,201941320,Profesor titular
69435,200286464,Empleado
69436,200870923,Empleado
69437,200190126,Empleado
69438,201395413,Empleado
69439,201194648,Profesor visitante
69440,200150323,Empleado
69441,201370431,Empleado
69442,201084269,Estudiante
69443,201246443,Profesor titular
69444,201268240,Empleado
69445,200122127,Estudiante
69446,200736124,Profesor visitante
69447,200175422,Estudiante
69448,200924064,Estudiante
69449,201791196,Profesor visitante
69450,201725880,Empleado
69451,200428951,Estudiante
69452,200177622,Estudiante
69453,200946114,Estudiante
69454,202118414,Profesor titular
69455,202224935,Profesor visitante
69456,202130233,Empleado
69457,200933269,Empleado
69458,201161454,Empleado
69459,201743309,Estudiante
69460,201814272,Profesor visitante
69461,202229963,Profesor titular
69462,200249186,Profesor visitante
69463,201233218,Profesor visitante
69464,201165866,Profesor visitante
69465,201535538,Empleado
69466,200281376,Profesor visitante
69467,200740310,Profesor titular
69468,200597891,Profesor titular
69469,200815250,Estudiante
69470,201576890,Profesor visitante
69471,200704218,Profesor titular
69472,202282538,Profesor visitante
69473,201334367,Estudiante
69474,201588720,Estudiante
69475,200127627,Profesor titular
69476,201568325,Estudiante
69477,201647695,Estudiante
69478,201151220,Empleado
69479,201563346,Profesor titular
69480,200294480,Profesor titular
69481,201479276,Estudiante
69482,201979408,Estudiante
69483,200289853,Profesor visitante
69484,200868840,Profesor titular
69485,201170137,Estudiante
69486,202060602,Profesor visitante
69487,201434560,Empleado
69488,200073317,Empleado
69489,201070398,Profesor titular
69490,200109490,Profesor visitante
69491,200093281,Empleado
69492,200322038,Estudiante
69493,200176672,Estudiante
69494,200214206,Profesor titular
69495,201765352,Empleado
69496,200795790,Estudiante
69497,201526935,Profesor titular
69498,200371963,Empleado
69499,200152920,Profesor titular
69500,200552363,Profesor titular
69501,201044133,Profesor visitante
69502,202263338,Profesor visitante
69503,200760906,Empleado
69504,200622830,Estudiante
69505,200408082,Profesor titular
69506,200348612,Estudiante
69507,201589585,Empleado
69508,200855303,Profesor titular
69509,200410220,Estudiante
69510,200568806,Empleado
69511,201427481,Profesor visitante
69512,201428938,Profesor titular
69513,200220629,Profesor visitante
69514,200360764,Estudiante
69515,200510869,Empleado
69516,200672474,Profesor titular
69517,200936855,Empleado
69518,202263925,Empleado
69519,201078772,Estudiante
69520,201017513,Empleado
69521,200382393,Estudiante
69522,200728652,Estudiante
69523,201811078,Profesor titular
69524,201967940,Estudiante
69525,201510711,Profesor titular
69526,200498890,Empleado
69527,200671989,Estudiante
69528,200722662,Profesor titular
69529,201281520,Empleado
69530,202265208,Profesor titular
69531,200991338,Estudiante
69532,200932777,Estudiante
69533,201162684,Profesor visitante
69534,201515214,Profesor visitante
69535,201258951,Profesor titular
69536,200194821,Profesor titular
69537,201740895,Estudiante
69538,200769053,Estudiante
69539,201926141,Profesor titular
69540,202228229,Estudiante
69541,201538951,Estudiante
69542,201396170,Profesor visitante
69543,201769369,Profesor titular
69544,201981215,Profesor titular
69545,201542808,Empleado
69546,202002621,Profesor titular
69547,201901842,Empleado
69548,201776813,Empleado
69549,201256607,Profesor visitante
69550,202161723,Profesor visitante
69551,200352168,Profesor titular
69552,201783565,Empleado
69553,200243499,Estudiante
69554,201357337,Estudiante
69555,201778521,Profesor titular
69556,200665074,Empleado
69557,202146066,Empleado
69558,200079545,Profesor titular
69559,201976099,Profesor visitante
69560,201491505,Profesor visitante
69561,200255917,Empleado
69562,200468616,Empleado
69563,200417983,Estudiante
69564,200469121,Estudiante
69565,200034287,Profesor titular
69566,202214131,Profesor titular
69567,200868800,Empleado
69568,201320646,Profesor visitante
69569,200200616,Profesor titular
69570,200003925,Profesor visitante
69571,200746560,Profesor titular
69572,201404701,Empleado
69573,200263794,Profesor titular
69574,201798096,Estudiante
69575,200373875,Profesor visitante
69576,200648275,Empleado
69577,202117762,Profesor visitante
69578,201060714,Profesor titular
69579,201845121,Profesor visitante
69580,201037603,Estudiante
69581,200209890,Empleado
69582,200849788,Profesor titular
69583,201445513,Profesor visitante
69584,201990754,Profesor titular
69585,201579887,Empleado
69586,201834001,Profesor titular
69587,200768583,Estudiante
69588,201377553,Empleado
69589,201756017,Empleado
69590,201630599,Profesor visitante
69591,201087987,Estudiante
69592,200512995,Profesor titular
69593,201459387,Profesor titular
69594,200386080,Estudiante
69595,201435676,Estudiante
69596,200089331,Profesor visitante
69597,200287282,Profesor titular
69598,200548384,Empleado
69599,201362208,Profesor titular
69600,201592453,Estudiante
69601,200156096,Profesor visitante
69602,201638262,Empleado
69603,201874783,Estudiante
69604,201360635,Empleado
69605,201668138,Profesor visitante
69606,202029110,Estudiante
69607,200543816,Empleado
69608,200325803,Estudiante
69609,202091818,Empleado
69610,200274451,Empleado
69611,201538984,Empleado
69612,200306863,Empleado
69613,200389546,Profesor titular
69614,200173257,Profesor visitante
69615,200547641,Empleado
69616,200693536,Empleado
69617,201790638,Profesor visitante
69618,201644122,Profesor visitante
69619,200378711,Estudiante
69620,200673107,Profesor visitante
69621,201037937,Profesor visitante
69622,202170280,Empleado
69623,201840156,Estudiante
69624,200721579,Profesor titular
69625,200492849,Profesor visitante
69626,201905563,Profesor visitante
69627,200144614,Empleado
69628,201583272,Empleado
69629,200173551,Profesor visitante
69630,200902686,Estudiante
69631,201207794,Estudiante
69632,200924578,Estudiante
69633,200588849,Profesor titular
69634,200089150,Profesor visitante
69635,202065331,Profesor visitante
69636,201381265,Profesor titular
69637,201373708,Profesor titular
69638,200943771,Profesor titular
69639,201616476,Profesor titular
69640,200972616,Estudiante
69641,200611206,Empleado
69642,200894213,Profesor titular
69643,200045309,Estudiante
69644,200295531,Profesor visitante
69645,201462788,Empleado
69646,200810182,Profesor visitante
69647,200831846,Estudiante
69648,200191995,Empleado
69649,201895974,Estudiante
69650,201706030,Profesor visitante
69651,201496916,Empleado
69652,201957512,Profesor titular
69653,201754148,Estudiante
69654,200761497,Profesor visitante
69655,201336814,Profesor titular
69656,200445645,Estudiante
69657,201283632,Profesor visitante
69658,200456713,Empleado
69659,200397116,Profesor titular
69660,200070502,Profesor titular
69661,201041251,Empleado
69662,200647276,Empleado
69663,200655903,Profesor titular
69664,201840449,Empleado
69665,202220361,Profesor titular
69666,201358897,Estudiante
69667,201494639,Profesor titular
69668,200494839,Estudiante
69669,202229919,Estudiante
69670,201872093,Empleado
69671,201355383,Profesor titular
69672,201570109,Profesor titular
69673,201838523,Profesor visitante
69674,201749921,Estudiante
69675,200301419,Profesor titular
69676,200862429,Empleado
69677,200519847,Profesor visitante
69678,201593394,Profesor titular
69679,200528007,Estudiante
69680,201945166,Profesor visitante
69681,200415031,Empleado
69682,202300573,Profesor visitante
69683,200571976,Profesor visitante
69684,200279290,Estudiante
69685,200263593,Empleado
